asset_id,driver_rank,feature,feature_value,risk_contribution_log_time,direction
82750,3,pipe_size,300,-0.30875164270401,reduces risk
82752,1,past_break_count,3,1.1846407651901245,raises risk
82752,2,length_m,227.076,0.45553115010261536,raises risk
82752,3,pipe_size,300,-0.44214245676994324,reduces risk
15850,1,length_m,304.588,1.1157866716384888,raises risk
15850,2,pipe_size,300,-0.4698907434940338,reduces risk
15850,3,material,CI,0.401491897770029,raises risk
82754,1,length_m,11.4873,-0.817740261554718,reduces risk
82754,2,pressure_zone,KIT 2W,-0.530355879545823,reduces risk
82754,3,age_years,31.6721,-0.32072219252586365,reduces risk
54840,1,material,PVC,-0.5921509771833371,reduces risk
54840,2,age_years,31.6721,-0.46699821949005127,reduces risk
54840,3,pressure_zone,KIT 2W,-0.3827142394329712,reduces risk
82758,1,length_m,3.66477,-1.7462036609649658,reduces risk
82758,2,age_years,57.0005,0.4928429126739502,raises risk
82758,3,pressure_zone,KIT 4,0.05764766810898436,raises risk
23540,1,age_years,57.0005,0.6663428544998169,raises risk
23540,2,length_m,167.436,0.27342674136161804,raises risk
23540,3,pipe_size,200,0.1742747277021408,raises risk
67570,1,length_m,9.50367,-0.9907395839691162,reduces risk
67570,2,age_years,24.8848,-0.343538761138916,reduces risk
67570,3,material,PVC,-0.24874615622320562,reduces risk
82760,1,length_m,2.31145,-1.526938796043396,reduces risk
82760,2,age_years,24.8848,-0.49148330092430115,reduces risk
82760,3,material,PVC,-0.2801170185812225,reduces risk
6120,1,age_years,53.0004,0.38353151082992554,raises risk
6120,2,length_m,56.1807,-0.10074148327112198,reduces risk
6120,3,material,DI,0.0895267122577934,raises risk
82762,1,length_m,7.88234,-1.3887120485305786,reduces risk
82762,2,age_years,19.587,-0.9691764712333679,reduces risk
82762,3,pressure_zone,KIT 2W,-0.5892509137956949,reduces risk
74350,1,age_years,19.587,-0.8686028718948364,reduces risk
74350,2,pressure_zone,KIT 2W,-0.6506333789766359,reduces risk
74350,3,material,PVC,-0.4681123735026631,reduces risk
82764,1,age_years,19.587,-1.0310450792312622,reduces risk
82764,2,length_m,14.3171,-0.8209470510482788,reduces risk
82764,3,pressure_zone,KIT 2W,-0.5633239271446655,reduces risk
10890,1,age_years,59.0019,0.749857485294342,raises risk
10890,2,material,DI,0.20380778759135865,raises risk
10890,3,pipe_size,200,0.1904204785823822,raises risk
82768,1,length_m,23.8642,-0.8291858434677124,reduces risk
82768,2,age_years,59.0019,0.8106245398521423,raises risk
82768,3,material,DI,0.19685579996439628,raises risk
82770,1,length_m,0.432008,-1.8195867538452148,reduces risk
82770,2,age_years,59.0019,0.37673985958099365,raises risk
82770,3,pressure_zone,KIT 4,0.06302637674525613,raises risk
82772,1,length_m,4.39468,-1.7380964756011963,reduces risk
82772,2,age_years,59.0019,0.5919473171234131,raises risk
82772,3,material,DI,0.07761607007705607,raises risk
23740,1,years_since_last_break,18.9463,-1.1975608579814434,reduces risk
23740,2,past_break_count,2,0.7626609802246094,raises risk
23740,3,age_years,74.0029,-0.30027303099632263,reduces risk
82774,1,length_m,12.4512,-0.8222237825393677,reduces risk
82774,2,years_since_last_break,missing,0.08614986902102828,raises risk
82774,3,material,DI,-0.0700787525238411,reduces risk
40420,1,material,DI,-0.09428914173258818,reduces risk
40420,2,pipe_size,150,0.06490179151296616,raises risk
40420,3,past_break_count,0,-0.06020539253950119,reduces risk
82776,1,age_years,55.0018,0.4705779552459717,raises risk
82776,2,pipe_size,300,-0.4162387251853943,reduces risk
82776,3,length_m,14.2088,-0.3507527709007263,reduces risk
40250,1,age_years,55.0018,0.5318679213523865,raises risk
40250,2,length_m,283.771,0.46296849846839905,raises risk
40250,3,pipe_size,300,-0.2575152814388275,reduces risk
82778,1,length_m,10.6504,-1.062195062637329,reduces risk
82778,2,age_years,55.0018,0.31263184547424316,raises risk
82778,3,pipe_size,300,-0.17291443049907684,reduces risk
82780,1,length_m,4.77487,-1.554336667060852,reduces risk
82780,2,age_years,29.5858,-0.5420713424682617,reduces risk
82780,3,material,DI,-0.17927920518195606,reduces risk
59490,1,length_m,36.1333,-0.754493772983551,reduces risk
59490,2,age_years,29.5858,-0.6925384998321533,reduces risk
59490,3,material,DI,-0.12695727654136135,reduces risk
880,1,age_years,90.0032,-0.8027191162109375,reduces risk
880,2,length_m,118.482,0.3613758981227875,raises risk
880,3,material,CI,0.33197177939655376,raises risk
82784,1,length_m,1.12505,-1.8949967622756958,reduces risk
82784,2,age_years,90.0032,-0.6034120321273804,reduces risk
82784,3,material,CI,0.37670187974799774,raises risk
76087,1,age_years,29.5858,-0.54286128282547,reduces risk
76087,2,length_m,73.4668,0.34302976727485657,raises risk
76087,3,material,DI,-0.17409182447227067,reduces risk
5470,1,years_since_last_break,20.2578,-0.7777451127767563,reduces risk
5470,2,past_break_count,1,0.6143619418144226,raises risk
5470,3,pressure_zone,KIT 2W,-0.4716539574219496,reduces risk
82792,1,length_m,9.00027,-1.08535897731781,reduces risk
82792,2,pressure_zone,KIT 2W,-0.4958860129918321,reduces risk
82792,3,age_years,49.0003,0.22652313113212585,raises risk
82794,1,length_m,10.0633,-1.3016384840011597,reduces risk
82794,2,age_years,53.5863,0.20964187383651733,raises risk
82794,3,pipe_size,200,0.1759301722049713,raises risk
34280,1,age_years,53.5863,0.38229504227638245,raises risk
34280,2,length_m,80.4283,-0.28805577754974365,reduces risk
34280,3,pipe_size,200,0.23600803315639496,raises risk
82796,1,length_m,0.585451,-1.325458288192749,reduces risk
82796,2,material,CI,0.36190255425390205,raises risk
82796,3,pipe_size,150,0.12712225317955017,raises risk
3960,1,past_break_count,2,0.8371177315711975,raises risk
3960,2,years_since_last_break,5.19448,0.3163099568337202,raises risk
3960,3,material,CI,0.28469427985328366,raises risk
82798,1,length_m,13.6037,-0.6241678595542908,reduces risk
82798,2,pipe_size,300,-0.20529671013355255,reduces risk
82798,3,years_since_last_break,missing,0.06909581692889333,raises risk
28660,1,pipe_size,300,-0.1634143590927124,reduces risk
28660,2,length_m,62.4232,0.14418168365955353,raises risk
28660,3,past_break_count,0,-0.05601932108402252,reduces risk
82800,1,length_m,9.93105,-0.9573957920074463,reduces risk
82800,2,age_years,40.5867,0.16068872809410095,raises risk
82800,3,past_break_count,0,-0.07540896534919739,reduces risk
82802,1,age_years,60.5871,0.7271854281425476,raises risk
82802,2,length_m,15.6438,-0.3910127878189087,reduces risk
82802,3,pipe_size,300,-0.30585524439811707,reduces risk
82804,1,length_m,11.549,-1.1653953790664673,reduces risk
82804,2,age_years,60.5871,0.5271521210670471,raises risk
82804,3,material,DI,0.21286328335554572,raises risk
11290,1,age_years,60.5871,0.6967014670372009,raises risk
11290,2,length_m,182.882,0.255025714635849,raises risk
11290,3,material,DI,0.24932346099376446,raises risk
82806,1,length_m,18.8974,-0.605914831161499,reduces risk
82806,2,pressure_zone,KIT 2W,-0.4873135369452939,reduces risk
82806,3,age_years,55.0018,0.4301130175590515,raises risk
1750,1,age_years,55.0018,0.498086154460907,raises risk
1750,2,length_m,284.226,0.4615379869937897,raises risk
1750,3,pressure_zone,KIT 2W,-0.3583570735245303,reduces risk
82808,1,length_m,7.21513,-0.968633770942688,reduces risk
82808,2,pressure_zone,KIT 2W,-0.5171390948999033,reduces risk
82808,3,age_years,55.0018,0.36895984411239624,raises risk
82810,1,age_years,55.0018,0.4353368282318115,raises risk
82810,2,length_m,16.5891,-0.3746981620788574,reduces risk
82810,3,pressure_zone,KIT 2W,-0.36368048518852447,reduces risk
28570,1,pressure_zone,KIT 6,0.22013447296922095,raises risk
28570,2,age_years,42.0022,0.1390683352947235,raises risk
28570,3,pipe_size,150,0.12619102001190186,raises risk
82814,1,length_m,11.9977,-0.5193624496459961,reduces risk
82814,2,age_years,42.0022,0.14490818977355957,raises risk
82814,3,years_since_last_break,missing,0.0779997194185853,raises risk
18330,1,length_m,203.853,0.897467315196991,raises risk
18330,2,age_years,72.0015,-0.6156051754951477,reduces risk
18330,3,past_break_count,1,0.44835609197616577,raises risk
82818,1,length_m,6.98394,-1.1101138591766357,reduces risk
82818,2,age_years,30.5879,-0.5169187188148499,reduces risk
82818,3,material,DI,-0.20480816714916728,reduces risk
29950,1,age_years,30.5879,-0.44997456669807434,reduces risk
29950,2,length_m,134.857,0.2617397904396057,raises risk
29950,3,material,DI,-0.23791434638769715,reduces risk
29770,1,age_years,55.0018,0.6011384129524231,raises risk
29770,2,pipe_size,200,0.22130851447582245,raises risk
29770,3,past_break_count,0,-0.07131588459014893,reduces risk
82820,1,length_m,4.88882,-2.2856929302215576,reduces risk
82820,2,pressure_zone,KIT 5,-0.3513285857188748,reduces risk
82820,3,age_years,55.0018,0.2614482343196869,raises risk
82822,1,length_m,4.48667,-2.2856929302215576,reduces risk
82822,2,pressure_zone,KIT 5,-0.3513285857188748,reduces risk
82822,3,age_years,55.0018,0.2614482343196869,raises risk
1010,1,length_m,25.1479,-0.9289884567260742,reduces risk
1010,2,pipe_size,300,-0.22554640471935272,reduces risk
1010,3,age_years,47.3357,0.13147738575935364,raises risk
82824,1,length_m,7.51239,-1.376356840133667,reduces risk
82824,2,age_years,18.0483,-1.107457160949707,reduces risk
82824,3,material,PVC,-0.4704225874847907,reduces risk
68747,1,age_years,18.0483,-0.9404401183128357,reduces risk
68747,2,material,PVC,-0.6960463097020693,reduces risk
68747,3,pressure_zone,KIT 6,-0.3228754405572545,reduces risk
82826,1,length_m,12.3443,-0.9113672971725464,reduces risk
82826,2,age_years,61.0006,0.8040332794189453,raises risk
82826,3,pipe_size,100,-0.35872387886047363,reduces risk
20020,1,age_years,61.0006,0.8328242897987366,raises risk
20020,2,pipe_size,100,-0.4580570161342621,reduces risk
20020,3,material,DI,0.21752789634047076,raises risk
82828,1,length_m,7.70896,-1.5104295015335083,reduces risk
82828,2,age_years,61.0006,0.6765703558921814,raises risk
82828,3,pipe_size,100,-0.37801167368888855,reduces risk
44150,1,age_years,60.0012,0.788352370262146,raises risk
44150,2,material,DI,0.22632606157276314,raises risk
44150,3,pipe_size,150,0.0855557918548584,raises risk
82832,1,length_m,7.6674,-1.5629616975784302,reduces risk
82832,2,age_years,60.0012,0.6099036335945129,raises risk
82832,3,material,DI,0.15892691249609925,raises risk
82838,1,length_m,105.805,0.3113894760608673,raises risk
82838,2,pipe_size,300,-0.16759692132472992,reduces risk
82838,3,age_years,48.001,0.08314947783946991,raises risk
23630,1,length_m,118.309,0.3128946125507355,raises risk
23630,2,pipe_size,300,-0.15653064846992493,reduces risk
23630,3,age_years,48.001,0.11111023277044296,raises risk
33370,1,length_m,27.445,-0.685410737991333,reduces risk
33370,2,material,CI,0.31900598637002986,raises risk
33370,3,pipe_size,300,-0.26049625873565674,reduces risk
20320,1,age_years,56.5049,0.6516000032424927,raises risk
20320,2,length_m,117.062,0.2647336721420288,raises risk
20320,3,pipe_size,150,0.05456230044364929,raises risk
82840,1,length_m,12.7495,-0.5330665707588196,reduces risk
82840,2,age_years,56.5049,0.31569284200668335,raises risk
82840,3,pressure_zone,KIT 5,0.2242430369806243,raises risk
61867,1,length_m,69.8714,-0.9727619886398315,reduces risk
61867,2,material,CI,0.33719456609833287,raises risk
61867,3,pipe_size,450,-0.293895423412323,reduces risk
82842,1,pipe_size,300,-0.4568715989589691,reduces risk
82842,2,length_m,73.7584,0.4403326213359833,raises risk
82842,3,pressure_zone,KIT 6,0.1155313391063828,raises risk
27730,1,length_m,172.056,0.34527871012687683,raises risk
27730,2,pipe_size,300,-0.2945801019668579,reduces risk
27730,3,age_years,40.0857,-0.13753017783164978,reduces risk
82844,1,length_m,7.23381,-0.7368322014808655,reduces risk
82844,2,material,CI,0.4790503539807105,raises risk
82844,3,past_break_count,0,-0.0608542375266552,reduces risk
29850,1,past_break_count,1,0.49069929122924805,raises risk
29850,2,years_since_last_break,19.1763,-0.46654782071709633,reduces risk
29850,3,material,CI,0.21002714604037465,raises risk
82846,1,length_m,0.702521,-2.0382840633392334,reduces risk
82846,2,age_years,100.002,-0.5146980285644531,reduces risk
82846,3,material,CI,0.3705305687581131,raises risk
44350,1,age_years,100.002,-0.5163154602050781,reduces risk
44350,2,material,CI,0.3905613534625445,raises risk
44350,3,years_since_last_break,missing,-0.1513211871497333,reduces risk
82848,1,length_m,3.76398,-1.852434754371643,reduces risk
82848,2,pressure_zone,KIT 2E,-0.5799695655914547,reduces risk
82848,3,age_years,54.0025,0.289171427488327,raises risk
82850,1,length_m,1.23645,-2.662213087081909,reduces risk
82850,2,pressure_zone,KIT 2E,-0.5472604701972159,reduces risk
82850,3,material,DI,-0.12128027287326404,reduces risk
82852,1,age_years,54.0025,0.7107111811637878,raises risk
82852,2,pressure_zone,KIT 2E,-0.5870647211304458,reduces risk
82852,3,length_m,111.011,0.4800800681114197,raises risk
25040,1,length_m,215.784,-0.8379448056221008,reduces risk
25040,2,pressure_zone,KIT 2E,-0.5775902038767526,reduces risk
25040,3,age_years,54.0025,0.5523989200592041,raises risk
82854,1,length_m,12.6156,-0.7454658150672913,reduces risk
82854,2,pressure_zone,KIT 2E,-0.5887731010770949,reduces risk
82854,3,age_years,54.0025,0.4260481894016266,raises risk
82858,1,length_m,0.607595,-0.7782048583030701,reduces risk
82858,2,material,CI,0.4078987766079081,raises risk
82858,3,past_break_count,0,-0.07070945203304291,reduces risk
82860,1,age_years,23.5871,-0.48779845237731934,reduces risk
82860,2,length_m,12.2453,-0.39323222637176514,reduces risk
82860,3,material,PVC,-0.3428404829282954,reduces risk
62960,1,material,PVC,-0.5333651200744498,reduces risk
62960,2,age_years,23.5871,-0.30044493079185486,reduces risk
62960,3,length_m,75.314,-0.16189250349998474,reduces risk
76772,1,material,CI,0.35050430731644155,raises risk
76772,2,age_years,77.0009,0.34145793318748474,raises risk
76772,3,past_break_count,0,-0.06857471168041229,reduces risk
82862,1,length_m,12.3049,-0.40666308999061584,reduces risk
82862,2,pressure_zone,KIT 5,-0.2871197670174297,reduces risk
82862,3,years_since_last_break,missing,0.09748510527424514,raises risk
20070,1,age_years,39.5874,-0.2497568279504776,reduces risk
20070,2,length_m,27.5093,-0.24441412091255188,reduces risk
20070,3,years_since_last_break,missing,0.09790731384418905,raises risk
82864,1,length_m,0.658151,-2.5575907230377197,reduces risk
82864,2,age_years,21.5857,-0.6476892828941345,reduces risk
82864,3,pressure_zone,KIT 5,-0.34662062660208903,reduces risk
82866,1,age_years,21.5857,-0.5265940427780151,reduces risk
82866,2,length_m,43.0976,-0.42114147543907166,reduces risk
82866,3,material,PVC,-0.4081787347786303,reduces risk
70190,1,material,PVC,-0.4578562417991634,reduces risk
70190,2,age_years,21.5857,-0.3746801018714905,reduces risk
70190,3,length_m,100.056,-0.1704225093126297,reduces risk
14000,1,years_since_last_break,22.7712,-1.0598283112049103,reduces risk
14000,2,past_break_count,1,0.4085250794887543,raises risk
14000,3,length_m,63.9531,0.3956051170825958,raises risk
82870,1,age_years,26.5878,-0.27857908606529236,reduces risk
82870,2,length_m,11.8503,-0.21065956354141235,reduces risk
82870,3,pressure_zone,KIT 5,-0.09860825687064789,reduces risk
62830,1,material,PVC,-0.49309036418344476,reduces risk
62830,2,length_m,65.7818,0.233979731798172,raises risk
62830,3,age_years,26.5878,-0.12593185901641846,reduces risk
57610,1,age_years,30.6728,-0.5652626752853394,reduces risk
57610,2,length_m,85.2453,-0.1851034164428711,reduces risk
57610,3,pipe_size,200,0.13489021360874176,raises risk
82872,1,length_m,5.21095,-1.4397252798080444,reduces risk
82872,2,material,PVC,-0.3103661420791468,reduces risk
82872,3,age_years,27.5872,-0.21526272594928741,reduces risk
61130,1,material,PVC,-0.5266244144040684,reduces risk
61130,2,length_m,56.6044,-0.4331173598766327,reduces risk
61130,3,age_years,27.5872,-0.23785075545310974,reduces risk
76101,1,length_m,2.83805,-1.2543995380401611,reduces risk
76101,2,age_years,16.8874,-0.8984261155128479,reduces risk
76101,3,material,PVC,-0.4506921744286956,reduces risk
82874,1,age_years,16.6437,-0.8903566598892212,reduces risk
82874,2,material,PVC,-0.2954838609111903,reduces risk
82874,3,length_m,11.8664,-0.16767986118793488,reduces risk
9020,1,material,PVC,-0.5956248368565866,reduces risk
9020,2,age_years,16.6437,-0.48436716198921204,reduces risk
9020,3,length_m,83.2156,-0.27147358655929565,reduces risk
82878,1,length_m,12.4565,-0.8683269023895264,reduces risk
82878,2,age_years,20.5863,-0.5797336101531982,reduces risk
82878,3,material,PVC,-0.2874058349370898,reduces risk
72230,1,material,PVC,-0.43378341518109664,reduces risk
72230,2,age_years,20.5863,-0.35992276668548584,reduces risk
72230,3,length_m,70.4061,-0.3470149636268616,reduces risk
82880,1,length_m,12.485,-0.5546066164970398,reduces risk
82880,2,material,CI,0.35624619232476107,raises risk
82880,3,age_years,63.5879,0.12207549065351486,raises risk
36490,1,past_break_count,3,1.01689612865448,raises risk
36490,2,material,CI,0.3908365199386026,raises risk
36490,3,had_prior_break,1,0.1355615109205246,raises risk
82882,1,length_m,15.1674,-0.3766612112522125,reduces risk
82882,2,pressure_zone,KIT 2W,-0.22700872877248912,reduces risk
82882,3,years_since_last_break,missing,0.06851078290492296,raises risk
680,1,length_m,159,0.6207838654518127,raises risk
680,2,pressure_zone,KIT 2W,-0.14195732771986513,reduces risk
680,3,material,DI,-0.13600855425102054,reduces risk
76790,1,length_m,58.6613,0.47901830077171326,raises risk
76790,2,pipe_size,300,-0.1643483191728592,reduces risk
76790,3,age_years,44.0009,0.131850004196167,raises risk
